"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"VVUS","VIVUS, Inc.","0.6243","66209570.8842","n/a","1994","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vvus",
"VOD","Vodafone Group Plc","26.61","12639359125.71","474985311","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vod",
"VOXX","VOXX International Corporation","5.575","134909726.05","n/a","n/a","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/voxx",
"VYGR","Voyager Therapeutics, Inc.","20.33","657085848.68","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vygr",
"VSEC","VSE Corporation","50.52","549713475.12","n/a","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/vsec",
"VTVT","vTv Therapeutics Inc.","1.81","59390625","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtvt",
"VUZI","Vuzix Corporation","5.45","149491396.3","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/vuzi",
"WBA","Walgreens Boots Alliance, Inc.","65.99","65440011426.23","n/a","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/wba",
"WAFD","Washington Federal, Inc.","32.55","2749648718.25","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wafd",
"WAFDW","Washington Federal, Inc.","15.13","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wafdw",
"WASH","Washington Trust Bancorp, Inc.","58.4","1008589024","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wash",
"WSBF","Waterstone Financial, Inc.","17.5","513045872.5","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wsbf",
"WVE","WAVE Life Sciences Ltd.","43.05","1252989708.6","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/wve",
"WSTG","Wayside Technology Group, Inc.","14.15","64258022.45","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/wstg",
"WCFB","WCF Bancorp, Inc.","9.43","24155341.06","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wcfb",
"WDFC","WD-40 Company","135.4","1883626036.4","n/a","1973","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/wdfc",
"WEB","Web.com Group, Inc.","19.2","950159808","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/web",
"WB","Weibo Corporation","101.8","6524090092.2","64087329","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/wb",
"WEBK","Wellesley Bancorp, Inc.","32.5","81462290","n/a","2012","Finance","Banks","https://www.nasdaq.com/symbol/webk",
"WEN","Wendy&#39;s Company (The)","16.35","3911139907.5","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","37.35","2700433983.6","n/a","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","46.59","2169645563.49","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsbc",
"WTBA","West Bancorporation","25.3","411668798.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtba",
"WABC","Westamerica Bancorporation","57.44","1529427538.56","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wabc",
"WSTL","Westell Technologies, Inc.","3.04","47484362.24","n/a","1995","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/wstl",
"WDC","Western Digital Corporation","86.52","25890423117.72","n/a","n/a","Technology","Electronic Components","https://www.nasdaq.com/symbol/wdc",
"WNEB","Western New England Bancorp, Inc.","10.9","326368508.5","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wneb",
"WPRT","Westport Fuel Systems Inc","2.72","357080808.48","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wprt",
"WWR","Westwater Resources, Inc.","0.43","18180303.25","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/wwr",
"WEYS","Weyco Group, Inc.","34.05","350051637.9","n/a","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/weys",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","4.27","38672207.21","n/a","2012","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlr",
"WHLRD","Wheeler Real Estate Investment Trust, Inc.","17.99","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrd",
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","16.625","11970000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrp",
"WHLRW","Wheeler Real Estate Investment Trust, Inc.","0.02","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrw",
"WHF","WhiteHorse Finance, Inc.","14.02","287857910.96","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/whf",
"WHFBL","WhiteHorse Finance, Inc.","25.6693","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/whfbl",
"WHLM","Wilhelmina International, Inc.","7.44","39997737.6","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/whlm",
"WVVI","Willamette Valley Vineyards, Inc.","8.3748","41576937.4692","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/wvvi",
"WVVIP","Willamette Valley Vineyards, Inc.","4.825","0","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/wvvip",
"WLDN","Willdan Group, Inc.","27.06","239835080.1","n/a","2006","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/wldn",
"WLFC","Willis Lease Finance Corporation","33.6","213651076.8","n/a","1996","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/wlfc",
"WLTW","Willis Towers Watson Public Limited Company","154.14","20321809122.3","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/wltw",
"WSC","WillScot Corporation","12.45","1153731452.85","n/a","2015","n/a","n/a","https://www.nasdaq.com/symbol/wsc",
"WSCWW","WillScot Corporation","1.38","0","n/a","2015","n/a","n/a","https://www.nasdaq.com/symbol/wscww",
"WIN","Windstream Holdings, Inc.","1.46","298683536.9","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/win",
"WING","Wingstop Inc.","51.78","1512380505.36","n/a","2015","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/wing",
"WINA","Winmark Corporation","135.7","522377964.2","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/wina",
"WINS","Wins Finance Holdings Inc.","140","2777269880","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wins",
"WTFC","Wintrust Financial Corporation","94.75","5332807428","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfc",
"WTFCM","Wintrust Financial Corporation","27.04","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfcm",
"WTFCW","Wintrust Financial Corporation","79.9999","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfcw",
"AGZD","WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F","48.09","33663000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/agzd",
"AGND","WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund","44.3196","39887640","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/agnd",
"CXSE","WisdomTree China ex-State-Owned Enterprises Fund","88.699","219530025","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cxse",
"EMCG","WisdomTree Emerging Markets Consumer Growth Fund","24.67","46873000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emcg",
"EMCB","WisdomTree Emerging Markets Corporate Bond Fund","69.3","41580000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emcb",
"DGRE","WisdomTree Emerging Markets Quality Dividend Growth Fund","26.0404","78121200","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dgre",
"DXGE","WisdomTree Germany Hedged Equity Fund","33.02","92456000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dxge",
"HYZD","WisdomTree Interest Rate Hedged High Yield Bond Fund","24.13","212344000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hyzd",
"WETF","WisdomTree Investments, Inc.","11.66","1785194225.76","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/wetf",
"DXJS","WisdomTree Japan Hedged SmallCap Equity Fund","46.8","205920000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dxjs",
"GULF","WisdomTree Middle East Dividend Fund","19.02","17118000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gulf",
"HYND","WisdomTree Negative Duration High Yield Bond Fund","21.78","30492000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hynd",
"DGRW","WisdomTree U.S. Quality Dividend Growth Fund","41.31","2137792500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dgrw",
"DGRS","WisdomTree U.S. SmallCap Quality Dividend Growth Fund","36.1","102885000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dgrs",
"WIX","Wix.com Ltd.","87.95","4123833900.5","n/a","2013","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/wix",
"WMIH","WMIH Corp.","1.4","289399784.8","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wmih",
"WWD","Woodward, Inc.","75.52","4645961173.76","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wwd",
"WDAY","Workday, Inc.","132.92","28594391207.32","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/wday",
"WKHS","Workhorse Group, Inc.","2.75","115884450","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/wkhs",
"WRLD","World Acceptance Corporation","108.75","987583762.5","n/a","1991","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wrld",
"WMGI","Wright Medical Group N.V.","24.38","2583543894.66","n/a","2011","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/wmgi",
"WMGIZ","Wright Medical Group N.V.","1.21","0","n/a","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/wmgiz",
"WSFS","WSFS Financial Corporation","52.2","1646362265.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsfs",
"WSCI","WSI Industries Inc.","4.65","13806817.2","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wsci",
"WVFC","WVS Financial Corp.","16.42","32973724.48","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/wvfc",
"WYNN","Wynn Resorts, Limited","189.98","20629366809.1","n/a","2002","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/wynn",
"XBIT","XBiotech Inc.","4.29","152379821.88","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xbit",
"XELB","Xcel Brands, Inc","2.55","46561118.1","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/xelb",
"XEL","Xcel Energy Inc.","43.83","22303200118.5","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/xel",
"XCRA","Xcerra Corporation","13.57","745190172.1","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/xcra",
"XNCR","Xencor, Inc.","34.11","1897369500.42","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xncr",
"XBIO","Xenetic Biosciences, Inc.","1.9","16563327.9","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xbio",
"XENE","Xenon Pharmaceuticals Inc.","6.45","91410612.6","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xene",
"XGTI","XG Technology, Inc","0.775","12491019.1","n/a","2013","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/xgti",
"XGTIW","XG Technology, Inc","3.3503","0","n/a","2013","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/xgtiw",
"XLNX","Xilinx, Inc.","71.47","18110783880","n/a","1990","Technology","Semiconductors","https://www.nasdaq.com/symbol/xlnx",
"XOMA","XOMA Corporation","25.16","210516688.88","n/a","1986","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xoma",
"XPER","Xperi Corporation","21.75","1066420422","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/xper",
"XPLR","Xplore Technologies Corp","3.255","35916985.02","n/a","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/xplr",
"XSPA","XpresSpa Group, Inc. ","0.4298","11447497.355","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/xspa",
"XSPL","Xspand Products Lab, Inc.","6.52","0","n/a","2018","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/xspl",
"XTLB","XTL Biopharmaceuticals Ltd.","2.0201","2619631.3383","1296783","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xtlb",
"XNET","Xunlei Limited","11.92","426983030.08","35820724","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/xnet",
"YNDX","Yandex N.V.","34.07","11164412847.89","n/a","2011","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/yndx",
"YRIV","Yangtze River Port and Logistics Limited ","4.55","784167229.3","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/yriv",
"YTRA","Yatra Online, Inc.","7.25","251059641","n/a","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/ytra",
"YTEN","Yield10 Bioscience, Inc.","1.621","16196994.717","n/a","n/a","Basic Industries","Containers/Packaging","https://www.nasdaq.com/symbol/yten",
"YIN","Yintech Investment Holdings Limited","9.58","131064641.02","13681069","2016","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/yin",
"YOGA","YogaWorks, Inc.","2.23","36502370.48","n/a","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/yoga",
"YGYI","Youngevity International, Inc.","3.92","84421390.48","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/ygyi",
"YRCW","YRC Worldwide, Inc.","10.57","358913968.7","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/yrcw",
"YECO","Yulong Eco-Materials Limited","3.4952","8427171.864","n/a","2017","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/yeco",
"YY","YY Inc.","108.42","5206594354.26","48022453","2012","Technology","EDP Services","https://www.nasdaq.com/symbol/yy",
"ZFGN","Zafgen, Inc.","6.72","185225685.12","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zfgn",
"ZAGG","ZAGG Inc","15.6","442116214.8","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/zagg",
"ZLAB","Zai Lab Limited","20.61","197512493.13","9583333","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zlab",
"ZEAL","Zealand Pharma A/S","15.8","57610070.6","3646207","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zeal",
"ZBRA","Zebra Technologies Corporation","153.63","8203466374.65","n/a","1991","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/zbra",
"Z","Zillow Group, Inc.","52.115","10076414612.46","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/z",
"ZG","Zillow Group, Inc.","52.09","10071580872.36","n/a","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/zg",
"ZN","Zion Oil & Gas Inc","4.15","240789565.3","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/zn",
"ZNWAA","Zion Oil & Gas Inc","n/a","0","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/znwaa",
"ZION","Zions Bancorporation","58.3","11491803450.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/zion",
"ZIONW","Zions Bancorporation","25.7","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/zionw",
"ZIONZ","Zions Bancorporation","22","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/zionz",
"ZIOP","ZIOPHARM Oncology Inc","4.45","633675265.2","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ziop",
"ZIXI","Zix Corporation","5.47","293938151.76","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/zixi",
"ZKIN","ZK International Group Co., Ltd","6.67","88160805.04","n/a","2017","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/zkin",
"ZGNX","Zogenix, Inc.","39.95","1407173751.35","n/a","2010","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zgnx",
"ZSAN","Zosano Pharma Corporation","4.27","51124876.53","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zsan",
"ZS","Zscaler, Inc.","27.39","3213709976.73","n/a","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/zs",
"ZUMZ","Zumiez Inc.","25.15","639731496","n/a","2005","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/zumz",
"ZYNE","Zynerba Pharmaceuticals, Inc.","9.81","133037069.13","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zyne",
"ZNGA","Zynga Inc.","4.08","3499989170.64","n/a","2011","Technology","EDP Services","https://www.nasdaq.com/symbol/zn",
